"creator","capacity","count","percentage","parking_facility_id","name","occupancy_id","created_at","updated_at"
"E512409",178,133,75,"9d491f59-bace-468f-bb06-63f44c934073","Pfäffikon SZ","c030a27a-5166-4dec-ab24-c114b9cc7ed9","2020-07-23 10:50:00+00","2020-07-23 10:50:00+00"
"u223758",91,21,23,"7999711b-3621-4730-814f-1da385ca2d17","Knonau","571bb258-e335-4604-8cc2-2a61754d0928","2020-07-23 11:05:00+00","2020-07-23 11:05:00+00"
"u129926",50,43,86,"b3aab3a9-2ff2-4fe9-b951-9b77029eef87","Baar","30fca800-626c-46ba-9280-3207ee17fe9c","2020-07-23 11:23:00+00","2020-07-23 11:23:00+00"
"E512409",96,50,52,"1a354adc-047b-4e25-b3b5-5ae5f0f0d982","Siebnen-Wangen","04130118-007e-4ee6-90d6-ac02ca6ef592","2020-07-23 11:28:00+00","2020-07-23 11:28:00+00"
"u223758",75,41,55,"2f318e46-a00b-4c8b-97f8-fc377fd798c1","Hedingen","010040de-7145-486f-8deb-0733c4e68023","2020-07-23 12:04:00+00","2020-07-23 12:04:00+00"
"u228852",121,65,54,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","74bda413-746a-458c-8e80-bf736fc46bf9","2020-07-23 12:41:00+00","2020-07-23 12:41:00+00"
"u221329",39,11,28,"d5622d32-ed46-4a4e-b4a5-e197f2834b7b","Airolo","0694833b-7548-4b99-9a85-f0d237fd661a","2020-07-23 12:45:00+00","2020-07-23 12:45:00+00"
"u221329",19,5,26,"f0c0b86a-691e-4564-ba3b-1547983459bd","Faido","f6b4f348-e3ab-4ad5-ad85-84220c20618d","2020-07-23 12:45:00+00","2020-07-23 12:45:00+00"
"u223758",35,4,11,"cba0d1a4-84b1-4942-ae63-ea169cad1db5","Urdorf","e8980d73-c3b2-4e9c-9696-062f19223ea9","2020-07-24 07:04:00+00","2020-07-24 07:04:00+00"
"ue86122",34,6,18,"5f192234-904a-4fc7-9b8c-2afb52bf8554","Sonceboz-Sombeval","c3712595-327c-4d44-b650-dbf2a80da65e","2020-07-24 07:04:00+00","2020-07-24 07:04:00+00"
"u223758",156,58,37,"a302eb77-7596-4fec-8c99-f024e7616ca0","Dietikon","525eb9d2-51e9-4931-b827-053c9f1e1da2","2020-07-24 08:12:00+00","2020-07-24 08:12:00+00"
"u202170",26,6,23,"d69e6802-ddc8-4f88-bfd0-22a3d096866f","La Sarraz","1291b77d-825b-467f-a256-1065346f735e","2020-07-24 08:30:00+00","2020-07-24 08:30:00+00"
"u223758",43,38,88,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","c93609d4-1442-42a4-9187-d3669fe59e61","2020-07-24 10:06:00+00","2020-07-24 10:06:00+00"
"u202170",176,39,22,"851c4e67-bade-4ba5-8ea3-42957324b8e9","Vallorbe","27a7627f-7d5b-4d7a-9499-0a4a08263cb6","2020-07-24 10:09:00+00","2020-07-24 10:09:00+00"
"u223758",27,4,15,"093719c5-6fc4-4632-83c7-b89bcf121bc7","Au ZH","1470635c-e7e3-48a7-8b39-48bf8d5f188c","2020-07-25 08:37:00+00","2020-07-25 08:37:00+00"
"E522374",16,6,38,"d34d1596-417b-4e04-9177-39bb0c877d86","Eclépens","4681b555-c7cf-45b3-a390-54422ca63833","2020-10-12 12:22:00+00","2020-10-12 12:22:00+00"
"u232830",13,3,23,"1ed0d7b1-ff90-449f-b286-7675c38c52b4","Lengnau","f83ee65e-135e-4233-94ca-0eefbf577cd8","2020-11-10 07:20:00+00","2020-11-10 07:20:00+00"
"e517885",7,1,14,"ec02364e-2e0e-48e8-8c1b-21e561ee3d0b","Oberwangen","544ca40f-4776-428f-8e71-b3dab53a506e","2021-02-16 07:28:00+00","2021-02-16 07:28:00+00"
"E517885",16,5,31,"008a94a0-012b-4a3a-aed3-8418c8453316","Pieterlen","c3559808-484e-467c-a123-4bdd7b679d1e","2021-03-23 19:17:00+00","2021-03-23 19:17:00+00"
"u223758",43,21,49,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","4d184b34-96db-44f9-a29e-75bdd1fe1051","2020-07-25 09:01:00+00","2020-07-25 09:01:00+00"
"u223758",178,37,21,"9d491f59-bace-468f-bb06-63f44c934073","Pfäffikon SZ","b384edc8-9890-4814-a7ce-dd4e7a030d4f","2020-07-25 10:55:00+00","2020-07-25 10:55:00+00"
"u223758",50,14,28,"cb48bbfb-4ec0-4f65-b777-59c86e449efa","Steg","ec895fba-a069-468d-9a02-6cfbefe0171a","2020-07-26 07:46:00+00","2020-07-26 07:46:00+00"
"u224788",32,27,84,"7d38d0fa-5559-4083-9565-b4457a106478","Bern Bümpliz Süd","9a65f2e4-0981-4879-abb4-a6c18d46de8d","2020-07-27 06:11:00+00","2020-07-27 06:11:00+00"
"U201186",83,20,24,"0b9ffa68-ce40-4504-9242-8859d17a7ea6","Grenchen Süd","e02bf998-ce0b-4098-ab61-185a6cf3ca4f","2020-07-27 06:19:00+00","2020-07-27 06:19:00+00"
"U201186",16,1,6,"6971776d-8183-46e8-a399-2503691e08e6","Bettlach","0b53598a-ef74-406a-b064-04be49b913e1","2020-07-27 06:31:00+00","2020-07-27 06:31:00+00"
"u224788",8,4,50,"66c8bc21-4bbb-4d76-a81e-d00abfd69da4","Thörishaus Dorf","ec94c392-fe8c-4550-aa28-10e82564a526","2020-07-27 06:35:00+00","2020-07-27 06:35:00+00"
"u129926",14,5,36,"b010e7fc-bd5f-441d-aeef-b13d95073cc9","Schwyz","6880bc44-fdfe-4981-94cf-333c14f095b4","2020-07-27 06:53:00+00","2020-07-27 06:53:00+00"
"u129926",16,0,0,"b3c43cbd-b43f-4961-ada3-450900a6e8d3","Steinen","e57ced0c-dd3e-42cb-bf92-290406e15aea","2020-07-27 06:53:00+00","2020-07-27 06:53:00+00"
"u224788",5,2,40,"4c0139bf-23e4-478b-9ab2-869e0fb13512","Wünnewil","55b36f31-3614-4ffa-a330-d5c033596a04","2020-07-27 06:54:00+00","2020-07-27 06:54:00+00"
"E524157",53,18,34,"36a8e400-c27a-492f-9362-42ae4030e60b","Maroggia-Melano","8b396525-e10d-4062-9b7d-b9702001b0e2","2020-07-27 07:45:00+00","2020-07-27 07:45:00+00"
"u129926",44,14,32,"24f6f812-9483-4293-9303-d1af7ed058fd","Brunnen","031d2512-eeb5-4081-937a-444d4d549320","2020-07-27 07:57:00+00","2020-07-27 07:57:00+00"
"E524157",54,11,20,"bc024fdc-b367-4aa7-a3f8-11def2338dfb","Melide","1357d707-c289-4752-9eb3-3a9cc5256b38","2020-07-27 07:59:00+00","2020-07-27 07:59:00+00"
"E512409",111,55,50,"807d17c4-37c3-4e8c-9fbe-78ed5cab5bab","Uznach","93a7607d-5c43-4c58-b358-ad0b34c75676","2020-07-27 08:00:00+00","2020-07-27 08:00:00+00"
"U201186",69,65,94,"a7ad4287-a299-4f27-b713-920ccbc0dbfa","Solothurn West (SBB)","0a806d64-c1b7-4a6d-a956-2c43613be1e9","2020-07-27 08:06:00+00","2020-07-27 08:06:00+00"
"E512409",24,21,88,"73121036-e7f8-4164-9471-20dedda271c3","Schmerikon","83ecf8d8-92f8-461d-88b2-d0829926ce21","2020-07-27 08:28:00+00","2020-07-27 08:28:00+00"
"E512409",180,154,86,"8bf5f03e-3513-43db-a448-f41cb43a35f4","Rapperswil ","f4155b08-d846-46d1-a3b5-b0caf0b52cd1","2020-07-27 09:41:00+00","2020-07-27 09:41:00+00"
"u229379",132,132,100,"12ff29d3-246d-4677-b6bb-43866cafe127","Thun","1ee55c2f-32f1-4d7c-8d38-19f26377e7dc","2020-07-27 10:06:00+00","2020-07-27 10:06:00+00"
"U201186",193,102,53,"e53829ee-8ae3-4518-b90b-959b36ac0863","Solothurn (SBB)","aa4cd1e6-5fde-4bf8-8b90-46647c7b1da8","2020-07-27 09:54:00+00","2020-07-27 09:54:00+00"
"u229379",62,62,100,"e7d9dac9-1bf3-4eae-8c64-e8547cba619e","Uttigen","87c9b5b9-9bb7-4c1d-9509-cb035edb5dbd","2020-07-27 10:42:00+00","2020-07-27 10:42:00+00"
"E524157",222,167,75,"60cbf54b-10ca-4927-9e27-d096bee4fc73","Mendrisio","38817916-6b05-4140-a3d2-ae4b4b9eecee","2020-07-27 10:44:00+00","2020-07-27 10:44:00+00"
"u140093",27,22,81,"bdaccb51-66a7-42ef-b877-df5fff4a069a","Lucens","d9f77999-ba2b-4ab5-9110-8aae553cbc22","2020-07-27 10:45:00+00","2020-07-27 10:45:00+00"
"E512409",178,128,72,"9d491f59-bace-468f-bb06-63f44c934073","Pfäffikon SZ","c8fd0f73-6c65-40c0-8483-f5cdc3cc7016","2020-07-27 11:00:00+00","2020-07-27 11:00:00+00"
"u140093",17,14,82,"f25fe6b0-ae83-4312-b560-bd0a619f5589","Granges-Marnand","7ba8f996-da7c-4321-96f6-58b7e59a1005","2020-07-27 11:14:00+00","2020-07-27 11:14:00+00"
"U201186",31,6,19,"65e9639d-49fe-4606-8668-f28ec25d32e7","Egerkingen","c9c46971-99b4-4001-b06a-6b293ef5f19b","2020-07-27 11:19:00+00","2020-07-27 11:19:00+00"
"E524157",151,55,36,"1d2e6a6e-0660-4d7c-8a55-d05413e54f36","Balerna","170424d3-1f5a-47cc-b272-ed04ed08798c","2020-07-27 11:42:00+00","2020-07-27 11:42:00+00"
"u129926",22,13,59,"e39b59ed-e748-497b-9f22-a3fabb66ea7f","Zug Schutzengel","ee2b8bec-b5c1-4696-bc95-6a3ca769d825","2020-07-27 11:43:00+00","2020-07-27 11:43:00+00"
"U201186",147,71,48,"a8db3cf0-2bf2-4c26-b014-c907d3de4afe","Oensingen (SBB P+Rail Nord)","735c1bc5-c38f-41e6-a1f4-e1c436a9b9d3","2020-07-27 12:13:00+00","2020-07-27 12:13:00+00"
"u228852",121,55,45,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","cbe55322-2949-4a3f-b2d4-f779d50cbc7b","2020-07-27 12:53:00+00","2020-07-27 12:53:00+00"
"u129926",61,20,33,"7ee0e0e4-56ca-4f1d-a037-56b9568bc83a","Cham","55191aed-8522-4897-bb45-c83260f464ae","2020-07-27 13:04:00+00","2020-07-27 13:04:00+00"
"u129926",61,21,34,"7ee0e0e4-56ca-4f1d-a037-56b9568bc83a","Cham","1c18bb48-51bd-4e30-92bc-63ccaf4592a6","2020-07-27 13:08:00+00","2020-07-27 13:08:00+00"
"u134571",53,14,26,"e539526a-c907-4f4a-b5c2-0470e78bf814","Muri ","f7a6f30a-6b64-48c7-8d7f-3619ea1a7ee9","2020-07-27 13:23:00+00","2020-07-27 13:23:00+00"
"u134571",16,2,13,"e97f1dee-b520-4491-8596-86fa4d2af9f2","Hendschiken","368fe2e2-21ff-49b8-bf46-8fabbcd01c1e","2020-07-27 13:23:00+00","2020-07-27 13:23:00+00"
"u134571",36,10,28,"4ceebf82-b71d-4f28-b3d9-fab6894c53c1","Dottikon-Dintikon","dd4a1f7b-0c25-488c-9928-27d987a36e08","2020-07-27 13:24:00+00","2020-07-27 13:24:00+00"
"u134571",63,18,29,"51f40700-bdda-4f55-b3c3-fe26f6d01d60","Wohlen","68d2cfc7-d9dc-44cf-a6d1-68f1c4cc31d2","2020-07-27 13:24:00+00","2020-07-27 13:24:00+00"
"u134571",32,6,19,"4511a9d8-e22e-4902-888a-29e0661a0051","Boswil-Bünzen","6f52f8bc-a597-4e8a-86c3-f52fefb4bd25","2020-07-27 13:24:00+00","2020-07-27 13:24:00+00"
"u134571",15,7,47,"c74fda76-3d10-4823-8656-a3aeee96fde6","Benzenschwil","b8fa6d62-82e3-4ac6-bd91-478df06a2575","2020-07-27 13:25:00+00","2020-07-27 13:25:00+00"
"u134571",8,2,25,"192fafcd-2390-4b91-9e02-80b0286d33ac","Mühlau","16d13eb1-4173-4531-84e8-595077e9eb9d","2020-07-27 13:25:00+00","2020-07-27 13:25:00+00"
"u134571",22,5,23,"a3dd5a87-d88c-45f8-8017-ff42a5edbd9f","Sins","0392f0db-9fa1-40bc-9a1d-70d3c296834a","2020-07-27 13:25:00+00","2020-07-27 13:25:00+00"
"u134571",6,2,33,"2da60558-b53f-4978-99d6-768331e493dc","Oberrüti","d8db3cab-3d38-4258-9120-b6723baea7cb","2020-07-27 13:25:00+00","2020-07-27 13:25:00+00"
"u202170",49,14,29,"5b02a08a-85c4-4d9a-b043-b3f431d12947","Chavornay","a18fd194-9933-4e98-8f48-23f71d4b4a33","2020-07-27 13:31:00+00","2020-07-27 13:31:00+00"
"u221329",60,1,2,"4f680e26-9c48-40c0-a47e-f3af1df65918","Bodio","70c88f22-6924-4dec-bef5-2f015936a9e6","2020-07-27 18:54:00+00","2020-07-27 18:54:00+00"
"u221329",19,5,26,"f0c0b86a-691e-4564-ba3b-1547983459bd","Faido","d2cdf948-8cd5-4ca7-9532-710449f08803","2020-07-27 18:55:00+00","2020-07-27 18:55:00+00"
"u221329",10,0,0,"689be072-5382-4332-9370-60c605fe02d7","Lavorgo","890ead17-c618-45f9-a920-36e6bc8569bf","2020-07-27 18:55:00+00","2020-07-27 18:55:00+00"
"U201186",15,3,20,"13b1a2a5-25a2-4035-af9b-bcf268f8cb22","Oberbuchsiten","e08a413e-b8a5-4f74-8a99-225ba2efd74b","2020-07-28 11:05:00+00","2020-07-28 11:05:00+00"
"u140093",27,27,100,"16266574-8609-4eaa-b9b3-27f12a74b887","Avenches","258fed4b-fd2f-4ccb-999a-4a2c299947d4","2020-07-28 11:25:00+00","2020-07-28 11:25:00+00"
"u140093",20,18,90,"2738c163-1e86-4e51-856e-0c0f1773b600","Belfaux CFF","d0f81c2c-ffed-40b5-96e0-6e6123a1a6a0","2020-07-28 11:26:00+00","2020-07-28 11:26:00+00"
"u140093",12,11,92,"ecf82d6c-6250-402b-a41d-fc95f516de80","Cousset","facf463a-b857-41d3-a6ba-0afc2e4dd9ff","2020-07-28 11:26:00+00","2020-07-28 11:26:00+00"
"u140093",30,28,93,"56a99eb3-2690-4ba4-a9a1-d45b651b3f15","Moudon","5312dc95-a832-4243-b3c4-4422fcd6f54c","2020-07-28 11:27:00+00","2020-07-28 11:27:00+00"
"u140093",15,14,93,"b2df3aea-89b7-4c6d-964a-6324afc62b28","Rosé","04f1ed9e-2dd3-4832-9ad6-531b6cb879c4","2020-07-28 11:27:00+00","2020-07-28 11:27:00+00"
"u229379",132,132,100,"12ff29d3-246d-4677-b6bb-43866cafe127","Thun","80e61370-a0d7-4353-b364-8edf586c9c5d","2020-07-28 11:28:00+00","2020-07-28 11:28:00+00"
"u140093",176,76,43,"2610709d-9412-4aec-a102-ffbae07bc673","Romont ","a25c4b46-bee0-467e-9355-9089c27452fe","2020-07-28 11:28:00+00","2020-07-28 11:28:00+00"
"u140093",39,32,82,"db470f42-f2c8-459e-a82d-a5982ea4d951","Grolley","3d958dab-fffc-4661-9b98-df00e95cffe7","2020-07-28 11:44:00+00","2020-07-28 11:44:00+00"
"U201186",31,7,23,"8be65c81-02ef-4651-b8a6-f4e7107713f3","Hägendorf","1699df82-3817-4604-97cb-fd5fe7f28044","2020-07-28 12:15:00+00","2020-07-28 12:15:00+00"
"U201186",30,6,20,"9f4f7516-3b58-40b0-a3b5-616cc36d9fe4","Wangen bei Olten","08ad26df-ecfb-4167-90c1-934a80f6b2fc","2020-07-28 13:16:00+00","2020-07-28 13:16:00+00"
"U201186",16,7,44,"008a94a0-012b-4a3a-aed3-8418c8453316","Pieterlen","1410ec06-a086-46f8-b723-5d194be38062","2020-07-29 06:27:00+00","2020-07-29 06:27:00+00"
"u229379",42,33,79,"10299d2e-73e8-4ed5-8f2f-7924e23dd2cd","Ostermundigen","b56c4086-9d2d-4215-aaff-fa86ee73a6af","2020-07-29 06:43:00+00","2020-07-29 06:43:00+00"
"U201186",13,0,0,"1ed0d7b1-ff90-449f-b286-7675c38c52b4","Lengnau","83a168eb-5067-4a42-b3a5-3159b5151d6a","2020-07-29 06:42:00+00","2020-07-29 06:42:00+00"
"U201186",8,1,13,"1346f607-5434-424b-9755-1d44d9a20255","Selzach","c472b228-357d-48cf-a96c-4b33b90fe42e","2020-07-29 07:13:00+00","2020-07-29 07:13:00+00"
"E505061",34,6,18,"184e415b-4d76-4cfd-85c2-7dd5222563a4","Croy-Romainmôtier","242513c0-afa2-4b78-b2ae-e225ea11ea0a","2020-07-29 07:21:00+00","2020-07-29 07:21:00+00"
"u129926",61,31,51,"7ee0e0e4-56ca-4f1d-a037-56b9568bc83a","Cham","807ca360-8c3f-4685-a21e-ca3b9a0eca51","2020-07-29 08:28:00+00","2020-07-29 08:28:00+00"
"U228214",43,37,86,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","4055c58a-e4a9-4429-90ff-9c28068eb962","2020-07-07 08:01:00+00","2020-07-07 08:01:00+00"
"U228214",43,36,84,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","ee2c86eb-b4bd-482b-98c1-2161d9bbce0d","2020-07-29 09:47:00+00","2020-07-29 09:47:00+00"
"u228094",120,37,31,"91301b92-be54-4a45-a463-5d1a9cc22b71","Delémont","52c6a2ab-d140-4f75-ad74-caf456bf5991","2020-07-29 09:24:00+00","2020-07-29 09:24:00+00"
"E505061",21,2,10,"ffdf67bf-9257-4537-a32c-a6543df5dbfd","Arnex-sur-Orbe","65f0f9d5-1ac0-48b2-a378-241e0797526a","2020-07-29 10:45:00+00","2020-07-29 10:45:00+00"
"u228852",121,53,44,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","2b5df3db-8737-4686-bd02-01e842d64dbe","2020-07-29 13:35:00+00","2020-07-29 13:35:00+00"
"U201186",83,22,27,"0b9ffa68-ce40-4504-9242-8859d17a7ea6","Grenchen Süd","4425eda8-0dc4-4ee1-8587-022ff917447d","2020-07-30 05:48:00+00","2020-07-30 05:48:00+00"
"u229379",42,32,76,"10299d2e-73e8-4ed5-8f2f-7924e23dd2cd","Ostermundigen","8db8dabc-7c8b-4dfb-8fff-bc76b6fe3b95","2020-07-30 06:10:00+00","2020-07-30 06:10:00+00"
"U201186",69,52,75,"a7ad4287-a299-4f27-b713-920ccbc0dbfa","Solothurn West (SBB)","b6ea2224-db39-4b5c-b916-2e2ab43093c5","2020-07-30 07:31:00+00","2020-07-30 07:31:00+00"
"u228094",119,21,18,"40df8420-50ab-4bcf-883b-ee020cf75ee1","Moutier","129a6155-b8ac-4fdb-8899-ae95170ac49e","2020-07-30 08:01:00+00","2020-07-30 08:01:00+00"
"u129926",61,26,43,"7ee0e0e4-56ca-4f1d-a037-56b9568bc83a","Cham","76c92372-3d9d-4c66-b32b-ab078b9b21ef","2020-07-30 08:19:00+00","2020-07-30 08:19:00+00"
"U201186",193,91,47,"e53829ee-8ae3-4518-b90b-959b36ac0863","Solothurn (SBB)","43c02c76-a3fe-4650-a983-1bae104d4c21","2020-07-30 08:34:00+00","2020-07-30 08:34:00+00"
"u134571",6,1,17,"2da60558-b53f-4978-99d6-768331e493dc","Oberrüti","dc782f17-f471-45d2-a38c-6118aa32c40b","2020-10-12 13:29:00+00","2020-10-12 13:29:00+00"
"u134571",16,4,25,"e97f1dee-b520-4491-8596-86fa4d2af9f2","Hendschiken","5cf7a979-0833-4b89-a0d4-180c0cd27292","2020-10-12 13:29:00+00","2020-10-12 13:29:00+00"
"u232830",16,0,0,"6971776d-8183-46e8-a399-2503691e08e6","Bettlach","fac892eb-d091-48ac-b13a-ff767abd840b","2020-11-10 07:33:00+00","2020-11-10 07:33:00+00"
"e517885",23,11,48,"ac3dda32-a306-4483-b9f7-9fbe648c2e90","Flamatt","6f6c9c48-6e99-4549-8923-53e29db05b0d","2021-02-16 07:50:00+00","2021-02-16 07:50:00+00"
"E521485",15,2,13,"fd2ded09-ca73-4b4d-9c63-34548c83b61c","Murgenthal","4383c938-c3a1-4a6a-8c2c-1362bcd1b8c3","2021-03-24 07:43:00+00","2021-03-24 07:43:00+00"
"u228852",121,101,83,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","da8a06aa-457b-4215-96d3-d5e27e6ea63e","2020-08-31 14:38:00+00","2020-08-31 14:38:00+00"
"u229379",132,127,96,"12ff29d3-246d-4677-b6bb-43866cafe127","Thun","026a5420-338c-473f-8432-4f77dc759375","2020-07-29 10:39:00+00","2020-07-29 10:39:00+00"
"u223758",43,32,74,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","e05e313b-1bcd-49a1-b6ed-f70ef850d7f1","2020-07-30 09:02:00+00","2020-07-30 09:02:00+00"
"u223758",91,14,15,"7999711b-3621-4730-814f-1da385ca2d17","Knonau","1a7fd18e-7063-4dfb-b9fe-63e01b301ed2","2020-07-30 09:07:00+00","2020-07-30 09:07:00+00"
"E505061",26,14,54,"d69e6802-ddc8-4f88-bfd0-22a3d096866f","La Sarraz","ecb036ab-8253-4428-bbd3-540b03d964e0","2020-07-30 09:26:00+00","2020-07-30 09:26:00+00"
"u229379",132,97,73,"12ff29d3-246d-4677-b6bb-43866cafe127","Thun","ec2f3c21-742a-4479-af8a-10639d23af5c","2020-07-30 09:34:00+00","2020-07-30 09:34:00+00"
"u223758",98,23,23,"1a647747-0521-4eb7-89fa-3b1de929adb1","Mettmenstetten","8e03489c-bbe1-4828-8e41-4dd624afbd75","2020-07-30 09:42:00+00","2020-07-30 09:42:00+00"
"u228852",121,81,67,"48ac2871-3b19-44bc-9da6-6f13bc5fb8e4","Chur","3e81cd14-572f-409e-af3c-9317bf237289","2020-07-30 09:56:00+00","2020-07-30 09:56:00+00"
"u129926",44,15,34,"24f6f812-9483-4293-9303-d1af7ed058fd","Brunnen","c1547960-7c4d-475d-b791-b67e243984b2","2020-07-30 10:12:00+00","2020-07-30 10:12:00+00"
"U201186",31,10,32,"65e9639d-49fe-4606-8668-f28ec25d32e7","Egerkingen","85a4bd52-1b34-4b46-a1db-e24abbcd2c20","2020-07-30 10:28:00+00","2020-07-30 10:28:00+00"
"u224788",55,15,27,"bbefd5bf-5b53-4714-b89d-854f74aa3caf","Busswil bei Büren","e61f1ab4-bc0d-4532-be4d-109db1c5d047","2020-07-30 10:32:00+00","2020-07-30 10:32:00+00"
"u223758",75,34,45,"2f318e46-a00b-4c8b-97f8-fc377fd798c1","Hedingen","e51cbc72-7fa0-46f3-a2ed-73a93bc258b7","2020-07-30 10:57:00+00","2020-07-30 10:57:00+00"
"u224788",63,15,24,"bdf8998f-117f-47b1-8859-49bbf442d23a","Kerzers","28629701-7ff0-451d-ba54-ad9547d19774","2020-07-30 11:02:00+00","2020-07-30 11:02:00+00"
"U201186",147,71,48,"a8db3cf0-2bf2-4c26-b014-c907d3de4afe","Oensingen (SBB P+Rail Nord)","529f54c9-8394-454f-a9a5-97b8c94d556d","2020-07-30 11:09:00+00","2020-07-30 11:09:00+00"
"u223758",107,23,21,"c23edf7e-a81e-4be8-bcb1-0a02e67a5fb7","Bonstetten-Wettswil","5c4faae7-62d0-4efb-85ff-997ac86ce90e","2020-07-30 11:38:00+00","2020-07-30 11:38:00+00"
"E505061",40,18,45,"8887bb2f-1b59-45d4-afc5-04ecb8f04164","Grandson","e7ed0b7d-e011-4ac5-8859-a2f77d414f8b","2020-07-30 11:57:00+00","2020-07-30 11:57:00+00"
"u224788",32,32,100,"7d38d0fa-5559-4083-9565-b4457a106478","Bern Bümpliz Süd","60d50e1a-fb63-4805-832c-01da58e02a04","2020-07-30 12:09:00+00","2020-07-30 12:09:00+00"
"u202170",17,3,18,"96cfac0f-37ba-4fbc-890c-7176e294231f","Estavayer-le-Lac","5d7de519-5ba1-489c-bc8b-56764d2824fe","2020-07-30 15:32:00+00","2020-07-30 15:32:00+00"
"u202170",240,53,22,"de0daad8-a0b2-46f1-86ab-bfeae04f16a4","Yverdon-les-Bains","9e2bae6b-f533-415a-8b59-684b6f4accb8","2020-07-30 15:32:00+00","2020-07-30 15:32:00+00"
"E512409",326,246,75,"6a259e8f-ac2f-4599-8fb3-22a063113df3","Sargans","2583b98c-828e-4a88-b47a-3fa4b0959b65","2020-07-31 08:04:00+00","2020-07-31 08:04:00+00"
"u223758",24,9,38,"d58ff95a-21f9-4935-90df-650c6134417f","Oberrieden See","ad912ce0-8d75-4c33-9e43-ffa324d79531","2020-07-31 09:23:00+00","2020-07-31 09:23:00+00"
"u223758",43,27,63,"97433a48-0376-4e1c-9eca-98ab8d63cadb","Horgen","42ea1df7-d1ca-41df-995f-cf136486115e","2020-07-31 10:00:00+00","2020-07-31 10:00:00+00"
"U201186",193,81,42,"e53829ee-8ae3-4518-b90b-959b36ac0863","Solothurn (SBB)","a96a803b-8b20-4c23-ac8d-9d8ebe41e306","2020-07-31 10:00:00+00","2020-07-31 10:00:00+00"
"u224117",46,39,85,"75da292e-940f-44e1-b5a8-03b5914e4e6e","Vevey","d50b06c7-234f-429b-abb8-49c08dacc04d","2020-07-31 11:40:00+00","2020-07-31 11:40:00+00"
"u223758",178,49,28,"9d491f59-bace-468f-bb06-63f44c934073","Pfäffikon SZ","f39d387c-7d5f-43c2-aea4-61b00ffa3150","2020-07-31 12:37:00+00","2020-07-31 12:37:00+00"
"u129926",16,2,13,"e97f1dee-b520-4491-8596-86fa4d2af9f2","Hendschiken","e9a93cca-dead-48ce-9f78-60b9cfe3d80e","2020-08-03 06:15:00+00","2020-08-03 06:15:00+00"
"u129926",36,10,28,"4ceebf82-b71d-4f28-b3d9-fab6894c53c1","Dottikon-Dintikon","1f1de3a2-0ec9-4ced-b760-4192fbc9fb10","2020-08-03 06:36:00+00","2020-08-03 06:36:00+00"
"u129926",63,13,21,"51f40700-bdda-4f55-b3c3-fe26f6d01d60","Wohlen","9d9da5c9-644e-40cc-9588-9242e76300a4","2020-08-03 07:20:00+00","2020-08-03 07:20:00+00"
"u129926",32,7,22,"4511a9d8-e22e-4902-888a-29e0661a0051","Boswil-Bünzen","eab3517b-e0c2-4f52-88bb-d28b0cf9a67e","2020-08-03 07:28:00+00","2020-08-03 07:28:00+00"
"u129926",53,27,51,"e539526a-c907-4f4a-b5c2-0470e78bf814","Muri ","098a2c9b-4d99-4143-8e43-be4ec69ddb34","2020-08-03 07:36:00+00","2020-08-03 07:36:00+00"
"u129926",15,3,20,"c74fda76-3d10-4823-8656-a3aeee96fde6","Benzenschwil","4697a242-d601-4962-996d-cdd27a1bee98","2020-08-03 08:01:00+00","2020-08-03 08:01:00+00"
"u129926",8,3,38,"192fafcd-2390-4b91-9e02-80b0286d33ac","Mühlau","f42b4627-5191-42f9-aa14-a50bbc32d574","2020-08-03 08:09:00+00","2020-08-03 08:09:00+00"
"u129926",22,7,32,"a3dd5a87-d88c-45f8-8017-ff42a5edbd9f","Sins","015ca59e-599f-4392-8de7-29568f799735","2020-08-03 08:21:00+00","2020-08-03 08:21:00+00"
"u202170",176,39,22,"851c4e67-bade-4ba5-8ea3-42957324b8e9","Vallorbe","7dce1eaf-d252-4cf7-8e70-96f3109dc221","2020-08-03 08:49:00+00","2020-08-03 08:49:00+00"
"u223758",156,55,35,"a302eb77-7596-4fec-8c99-f024e7616ca0","Dietikon","46023572-33f5-4c38-b18e-6d269210d244","2020-08-03 09:25:00+00","2020-08-03 09:25:00+00"
"u202170",17,4,24,"63d5719d-c8a2-4f07-87c0-ee00a06c65d3","Le Day","ccd630e8-39cb-4aee-bed6-e58f6e1a2f8e","2020-07-24 10:08:00+00","2020-07-24 10:08:00+00"
"u202170",17,1,6,"63d5719d-c8a2-4f07-87c0-ee00a06c65d3","Le Day","af2030c0-2991-43b1-b33c-882b3bc0545a","2020-08-03 09:49:00+00","2020-08-03 09:49:00+00"
"u223758",35,12,34,"cba0d1a4-84b1-4942-ae63-ea169cad1db5","Urdorf","34819dcc-7c17-4344-814d-fac0b47f6566","2020-08-03 09:58:00+00","2020-08-03 09:58:00+00"
